MINE_ID,CONTROLLER_ID,CONTROLLER_NAME,OPERATOR_ID,OPERATOR_NAME,CONTRACTOR_ID,DOCUMENT_NO,SUBUNIT_CD,SUBUNIT,ACCIDENT_DT,CAL_YR,CAL_QTR,FISCAL_YR,FISCAL_QTR,ACCIDENT_TIME,DEGREE_INJURY_CD,DEGREE_INJURY,FIPS_STATE_CD,UG_LOCATION_CD,UG_LOCATION,UG_MINING_METHOD_CD,UG_MINING_METHOD,MINING_EQUIP_CD,MINING_EQUIP,EQUIP_MFR_CD,EQUIP_MFR_NAME,EQUIP_MODEL_NO,SHIFT_BEGIN_TIME,CLASSIFICATION_CD,CLASSIFICATION,ACCIDENT_TYPE_CD,ACCIDENT_TYPE,NO_INJURIES,TOT_EXPER,MINE_EXPER,JOB_EXPER,OCCUPATION_CD,OCCUPATION,ACTIVITY_CD,ACTIVITY,INJURY_SOURCE_CD,INJURY_SOURCE,NATURE_INJURY_CD,NATURE_INJURY,INJ_BODY_PART_CD,INJ_BODY_PART,SCHEDULE_CHARGE,DAYS_RESTRICT,DAYS_LOST,TRANS_TERM,RETURN_TO_WORK_DT,IMMED_NOTIFY_CD,IMMED_NOTIFY,INVEST_BEGIN_DT,narrative,CLOSED_DOC_NO,COAL_METAL_IND
2000420,0109863,Lundin Mining Corporation,0119449,Eagle Mine LLC,,220231310008,30,MILL OPERATION/PREPARATION PLANT,2023-05-08,2023,2,2023,3,1100.0,4,DYS AWY FRM WRK & RESTRCTD ACT,26,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,600.0,10,HANDTOOLS (NONPOWERED),27,Over-exertion in lifting objects,1.0,27.0,4.0,27,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",030,Hand tools (not powered),051,"HAND TOOLS,NONPOWERED,NEC",330,"SPRAIN,STRAIN RUPT DISC",311,UPPER ARM/HUMERUS,0.0,4.0,3.0,N,05/22/2023,? ,NO VALUE FOUND,,Maintenance employee tore their bicep while lifting a tool bag with a rope.,320231430012,M
2000422,M00106,Cleveland-Cliffs Inc,L11087,Tilden Mining Company L C,1ZU,220242890012,30,MILL OPERATION/PREPARATION PLANT,2024-07-19,2024,3,2024,4,1145.0,4,DYS AWY FRM WRK & RESTRCTD ACT,26,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,700.0,10,HANDTOOLS (NONPOWERED),28,Over-exertion in pulling or pushing objects,1.0,18.0,18.0,18,675,"Plumber, Pipefitter, Millwright",030,Hand tools (not powered),050,WRENCH,330,"SPRAIN,STRAIN RUPT DISC",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),0.0,61.0,13.0,N,02/14/2025,? ,NO VALUE FOUND,,"Employee was using a wrench to thread a ball valve. When EE applied force, EE felt a pop in the left shoulder area. Employee continued to perform duties with no lost time. EE had surgery on 10/2/2024.",320250510003,M
2100820,M00222,USX Corp (United States Steel Corp),L09505,United States Steel Corp-Minnesota Ore Operations,,220221230014,30,MILL OPERATION/PREPARATION PLANT,2022-04-27,2022,2,2022,3,1430.0,5,DAYS RESTRICTED ACTIVITY ONLY,27,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,27,Over-exertion in lifting objects,1.0,10.46,10.46,9.46,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,086,METAL COVERS & GUARDS,260,HERNIA;RUPTURE,440,HIPS (PELVIS/ORGANS/KIDNEYS/BUTTOCKS),0.0,44.0,0.0,N,07/07/2022,? ,NO VALUE FOUND,,"Employee was picking up metal floor grating to install in a floor launder. Employee removed BO grating from launder and had the new grating standing up against the sump pump. As they picked up the new floor grating and started walking (2-3 steps) to the area to set into place, the employee felt a pull in their groin area.",320222240001,M
2100820,M00222,USX Corp (United States Steel Corp),L09505,United States Steel Corp-Minnesota Ore Operations,,220243200003,30,MILL OPERATION/PREPARATION PLANT,2024-11-13,2024,4,2025,1,809.0,0,ACCIDENT ONLY,27,?,NO VALUE FOUND,?,NO VALUE FOUND,19,"Elevator, Skip, Cage, Buckets, Mancage, Slope car ",121,Not Reported,,700.0,02,ENTRAPMENT,44,"Accident type, without injuries",0.0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0.0,,,,,? ,NO VALUE FOUND,,Employee was riding the freight elevator down when it broke down leaving the elevator suspended beneath the fourth floor. Communications were made and the trapped employee was able to verbally communicate with the rescue team. The elevator was reset. The doors were manually opened allowing the employee to get out of the elevator at 8:47AM MSHA was promptly notified of the event.,,M
2300762,M02148,Michael K Farmer; Elliott (Bud) E Farmer,0145694,"Capital Materials, LLC",,220221240021,30,MILL OPERATION/PREPARATION PLANT,2022-04-27,2022,2,2022,3,1445.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",29,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,630.0,10,HANDTOOLS (NONPOWERED),01,Struck against stationary object,1.0,0.83,0.83,.83,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",030,Hand tools (not powered),088,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",313,FOREARM/ULNAR/RADIUS,0.0,0.0,0.0,N,04/28/2022,? ,NO VALUE FOUND,,"Employee was installing a new belt, belt was spliced and employee broke off excess bolts. Employee was using a foldable knife to cut the corners off the belt when the knife slipped and the employee's left forearm went forward scrapping the broken bolts.  Employee received a laceration to the left forearm requiring eight stitches.",,M
2400338,M06937,Montana Resources Inc,L08761,"Montana Resources, LLC",,220230660006,30,MILL OPERATION/PREPARATION PLANT,2023-02-28,2023,1,2023,2,1345.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",30,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,01,Struck against stationary object,1.0,3.48,3.48,3.48,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,086,METAL COVERS & GUARDS,180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,02/28/2023,? ,NO VALUE FOUND,,Employee was helping change out a cooler assembly on a crusher oil cooler. A sharp edge on the frame contacted EE's right index finger causing a laceration that required stitches (4). Lack of gloves were a factor.,,M
2600550,0149763,Barrick Nevada Holding LLC; Newmont USA Limited,0165474,Nevada Gold Mines LLC,,220250370015,30,MILL OPERATION/PREPARATION PLANT,2025-02-03,2025,1,2025,2,1040.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,01,Struck against stationary object,1.0,15.48,15.48,15.48,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",039,Machine maintenance,088,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,02/04/2025,? ,NO VALUE FOUND,,"Ee was cleaning a jammed piece of copper from the stripping machine. Wearing gloves and using finger to try to remove the jammed piece and felt a cut. Took off the glove in the restroom and left index finger was cut. Seen at clinic, diagnosed with a laceration that was closed with 4 sutures. Released to work.",,M
2700083,M12431,Polycor Inc,L00301,Swenson Granite Company LLC,,220232430015,30,MILL OPERATION/PREPARATION PLANT,2023-08-30,2023,3,2023,4,810.0,5,DAYS RESTRICTED ACTIVITY ONLY,33,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,01,Struck against stationary object,1.0,4.71,4.71,4.71,489,"Outside foreman, Leadman",026,"Handling coal, Rock, Ore",089,"BROKEN ROCK,COAL,ORE,WSTE",180,"CUT,LACER,PUNCT-OPN WOUND",330,HAND (NOT WRIST OR FINGERS),0.0,7.0,0.0,N,09/11/2023,? ,NO VALUE FOUND,,Miner was injured while moving a piece of granite grout.,320232560003,M
2900708,0067299,Freeport-McMoRan Inc,L09038,Freeport-McMoRan Chino Mines Company,,220232200025,30,MILL OPERATION/PREPARATION PLANT,2023-07-30,2023,3,2023,4,1415.0,5,DAYS RESTRICTED ACTIVITY ONLY,35,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,30,Over-exertion NEC,1.0,0.13,0.13,.13,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",028,Handling supplies or material,088,"METAL,NEC(PIPE,WIRE,NAIL)",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,2.0,0.0,N,08/16/2023,? ,NO VALUE FOUND,,"Employee was pulling hangar bars during harvest, bent down to load bars on bottom row of new bar rack, and felt a cramp in lower back, which turned into a sharp pain. EE was taken to the clinic, given restrictions. Currently ONGOING.",320232300006,M
2900708,0067299,Freeport-McMoRan Inc,L09038,Freeport-McMoRan Chino Mines Company,,220243130010,30,MILL OPERATION/PREPARATION PLANT,2024-11-01,2024,4,2025,1,950.0,5,DAYS RESTRICTED ACTIVITY ONLY,35,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,18,SLIP OR FALL OF PERSON,18,Fall onto or against objects,1.0,12.71,12.71,12.71,323,"Transit man, Surveyor/Transit worker",092,"Walking, Running",007,"RBR,GLS,PLSTC,FIBRGLS,FAB",200,DISLOCATION,450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0.0,18.0,0.0,N,12/03/2024,? ,NO VALUE FOUND,,"Employee was in the field to conduct surveying; while walking to area to survey, they tripped on a rock and fell against some 3 in HDPE pipe, injuring their shoulder. Employee was taken to the ER, diagnosed with a dislocated shoulder and referred. Employee was given restrictions the site will accommodate. Currently ongoing.""",320243400007,M
3000006,0119681,Holcim Ltd,0051046,Holcim (US) Inc.,,220230800002,30,MILL OPERATION/PREPARATION PLANT,2023-03-20,2023,1,2023,2,1059.0,0,ACCIDENT ONLY,36,?,NO VALUE FOUND,?,NO VALUE FOUND,19,"Elevator, Skip, Cage, Buckets, Mancage, Slope car ",121,Not Reported,,700.0,02,ENTRAPMENT,44,"Accident type, without injuries",0.0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0.0,,,,,03,ENTRAPMENT,03/20/2023,4 contractors entrapped in side pre-heat tower elevator for 36 minutes.  MSHA was notified at the 30 minute mark.,,M
3000292,M11018,Tradebe Northeast LLC,L14430,Norlite,,220230620010,30,MILL OPERATION/PREPARATION PLANT,2023-03-01,2023,1,2023,2,1115.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",36,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,18,SLIP OR FALL OF PERSON,17,Fall to the walkway or working surface,1.0,0.44,0.44,.44,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",092,"Walking, Running",117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,0.0,0.0,Y,03/03/2023,? ,NO VALUE FOUND,,"Employee was operating the primary plant when the fines belt unexpectedly stopped. As EE made way to shut off the screen deck to avoid the overflow of material, EE lost footing and fell forward on to their hands. This is when EE felt a pain and strain in the lower back.",,M
3300099,0119681,Holcim Ltd,L16652,"Holcim Quarries NY, Inc",,220241850030,30,MILL OPERATION/PREPARATION PLANT,2024-04-24,2024,2,2024,3,1330.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",39,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),119,Not on this list,472,700.0,10,HANDTOOLS (NONPOWERED),08,Struck by... NEC,1.0,4.15,4.15,4.15,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",030,Hand tools (not powered),048,"CROWBAR,PRY BAR",220,"FRACTURE,CHIP",142,MOUTH/LIP/TEETH/TONGUE/THROAT/TASTE,0.0,0.0,0.0,N,04/24/2024,? ,NO VALUE FOUND,,"EE was prying on a mechanical lacing clip.  EE lost grip of bar, the bar then bounced off of the belt coming towards EE and hit EE in the mouth resulting in a chipped left central incisor.",,M
3300170,M00218,Graymont Ltd,L16334,Graymont Dolime (Oh) Inc,,220232500005,30,MILL OPERATION/PREPARATION PLANT,2023-08-30,2023,3,2023,4,1000.0,4,DYS AWY FRM WRK & RESTRCTD ACT,39,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,27,Over-exertion in lifting objects,1.0,8.87,8.87,1.15,418,"Belt foreman, Maintenance foreman, Maintenance supervisor",028,Handling supplies or material,086,METAL COVERS & GUARDS,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,,,,,? ,NO VALUE FOUND,,Employee was bent over picking up a drive chain guard for installation when EE felt EE's back strain.,,M
3304797,0179201,Tobias E  Yoder,0190953,Stone Ledge Property,,220233530001,30,MILL OPERATION/PREPARATION PLANT,2023-12-13,2023,4,2024,1,800.0,3,DAYS AWAY FROM WORK ONLY,39,?,NO VALUE FOUND,?,NO VALUE FOUND,17,"Dimension stone machinery, Gangwire saw, Guillotine, Hydrosplit ",121,Not Reported,,700.0,17,MACHINERY,21,"Caught in, under or between a moving and a stationary object",1.0,0.06,0.06,.06,642,"Stone finishing and sizing personnel, Stone/Rock cut/Polish/Saw operator, Splitter, Cutter, Trimmer",063,Mill equipment,089,"BROKEN ROCK,COAL,ORE,WSTE",160,"CONTUSN,BRUISE,INTAC SKIN",340,FINGER(S)/THUMB,0.0,0.0,1.0,N,12/15/2023,? ,NO VALUE FOUND,12/13/2023,The employee smashed EE's finger against the edge of stone. Cut finger open and put on finger splint.,,M
3400023,0119681,Holcim Ltd,0051046,Holcim (US) Inc.,,220241730027,30,MILL OPERATION/PREPARATION PLANT,2024-06-19,2024,2,2024,3,1030.0,4,DYS AWY FRM WRK & RESTRCTD ACT,40,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,26.0,26.0,7.5,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",013,"Climb scaffolds, Ladders",070,FIXED LADDERS,330,"SPRAIN,STRAIN RUPT DISC",311,UPPER ARM/HUMERUS,0.0,77.0,6.0,N,10/16/2024,? ,NO VALUE FOUND,,EE suffered a bicep strain while descending down a fixed ladder,320242950004,M
3400026,M00946,Eagle Materials Inc,0127193,Central Plains Cement Co.,,220250420026,30,MILL OPERATION/PREPARATION PLANT,2025-02-01,2025,1,2025,2,1133.0,3,DAYS AWAY FROM WORK ONLY,40,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,18,SLIP OR FALL OF PERSON,17,Fall to the walkway or working surface,1.0,0.62,0.62,.25,305,Mechanic helper,033,Horseplay,010,"FLOOR,WALKING SURF-NOT UG",220,"FRACTURE,CHIP",512,KNEE/PATELLA,0.0,0.0,3.0,Y,02/06/2025,? ,NO VALUE FOUND,,"A mechanic and mechanic apprentice were horse playing in the maintenance shop. When the apprentice went to plant their right knee, EE fell and hit their right knee on the floor and heard a pop. The employee has been diagnosed with a fractured kneecap and will undergo further evaluation.",,M
3600009,0090673,Magnesita Refratarios SA,0050717,Magnesita Refractories Company,,220230170040,30,MILL OPERATION/PREPARATION PLANT,2022-12-08,2022,4,2023,1,730.0,4,DYS AWY FRM WRK & RESTRCTD ACT,42,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,630.0,10,HANDTOOLS (NONPOWERED),28,Over-exertion in pulling or pushing objects,1.0,31.0,31.0,6,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",030,Hand tools (not powered),048,"CROWBAR,PRY BAR",260,HERNIA;RUPTURE,440,HIPS (PELVIS/ORGANS/KIDNEYS/BUTTOCKS),0.0,74.0,18.0,N,05/23/2023,? ,NO VALUE FOUND,,"3 employees working together to remove drive belts from out 20 screen in the Rotary Dept. Finish End building. 2 of the employees (1 being the injured) were using pry bars to apply upward pressure in order for employee 3 to remove the belts. During this time, the injured employee felt a pinch and burning sensation in the lower abdomen/groin area.",320231430015,M
3607230,C00692,CONSOL Energy Inc,0105487,Consol Pennsylvania Coal Company LLC,B5886,220242780001,30,MILL OPERATION/PREPARATION PLANT,2024-05-20,2024,2,2024,3,540.0,0,ACCIDENT ONLY,42,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,500.0,08,FIRE,44,"Accident type, without injuries",0.0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0.0,,,,,06,MINE FIRE,05/20/2024,"No injuries as a result of this incident. Plant operators were doing minor plant maintenance in preparation for beginning operations for the day. At Approximately 0540 hours plant personnel noticed a fire near the process chemical tanks, there was nobody working in the area before, after or during that time. MSHA, Fire Marshall nor we were able to determine what initiated the fire",,C
4100026,M06183,CRH PLC,L02019,Ash Grove Cement Company,,220232430006,30,MILL OPERATION/PREPARATION PLANT,2023-08-23,2023,3,2023,4,2326.0,0,ACCIDENT ONLY,48,?,NO VALUE FOUND,?,NO VALUE FOUND,19,"Elevator, Skip, Cage, Buckets, Mancage, Slope car ",119,Not on this list,27196-15,1800.0,02,ENTRAPMENT,44,"Accident type, without injuries",0.0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0.0,,,,,03,ENTRAPMENT,08/24/2023,No injuries. EE got stuck in clinker elevator due to issues with the door switches and the way they communicate to the system. MSHA was notified due to entrapment EE was removed shortly after 2 hours.,,M
4100047,0071891,Vulcan Materials Company,L16168,"Vulcan Construction Materials, LLC",,220221810025,30,MILL OPERATION/PREPARATION PLANT,2022-06-25,2022,2,2022,3,1020.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",48,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,630.0,18,SLIP OR FALL OF PERSON,17,Fall to the walkway or working surface,1.0,25.5,0.46,25,494,"Prep plant foreman, Supervisor, Mill plant supervisor, Kiln supervisor",092,"Walking, Running",120,"WORKING SURF OUTSIDE,NEC",180,"CUT,LACER,PUNCT-OPN WOUND",150,SCALP,0.0,0.0,0.0,N,06/27/2022,? ,NO VALUE FOUND,,"Employee was walking around plant following up on facility inspection items. As EE was walking under the screen, the employee slipped on wet concrete causing EE to lose balance hitting head on the ground. EE sustained laceration to scalp requiring 7 stitches and was released to work without restrictions.",,M
4100055,M00950,J M Huber Corp,0159734,"Huber Carbonates, LLC",,220240750001,30,MILL OPERATION/PREPARATION PLANT,2024-03-11,2024,1,2024,2,815.0,4,DYS AWY FRM WRK & RESTRCTD ACT,48,?,NO VALUE FOUND,?,NO VALUE FOUND,42,"Mine car, Ore or coal car, Boxcar, Hopper car",119,Not on this list,LGN990191011,700.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,0.08,0.08,.08,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",023,Getting on or off equipment,117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",520,ANKLE,0.0,55.0,9.0,N,06/11/2024,? ,NO VALUE FOUND,,"While dismounting the track mobile, IP stepped onto uneven surface with loose rock. The IP rolled their right ankle. IP was taken to Minor ER and diagnosed with a sprained ankle. ",320241730013,M
4100072,M08976,United States Lime & Minerals Inc,L11942,Texas Lime Company,,220242400018,30,MILL OPERATION/PREPARATION PLANT,2024-08-20,2024,3,2024,4,2100.0,3,DAYS AWAY FROM WORK ONLY,48,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1900.0,09,HANDLING OF MATERIALS,38,"Absorption of radiations, caustics, toxic and noxious substances",1.0,1.31,1.31,1.15,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",039,Machine maintenance,021,"ACIDS,ALKALI,WET CEMENT",130,"BURN,CHEMICL-FUME,COMPOUN",130,EYE(S) OPTIC NERVE/VISON,0.0,0.0,12.0,N,09/17/2024,? ,NO VALUE FOUND,,"Employee was blowing product off a Pnuematic truck when line plugged up. In the process of investigating the plugged line, employee got LKD in their eyes. We immediately took the employee to the ER where they flushed EE's eyes.",320242630009,M
4100078,0041044,Lhoist Group,L13547,"Lhoist North America of Texas, LLC",,220242690014,30,MILL OPERATION/PREPARATION PLANT,2024-09-22,2024,3,2024,4,720.0,3,DAYS AWAY FROM WORK ONLY,48,?,NO VALUE FOUND,?,NO VALUE FOUND,37,"Mancar, Mantrip, Personnel carrier, Porta bus, Jeep, Jitney, ATV",061,Kubota,RTV500,700.0,12,POWERED HAULAGE,02,Struck against a moving object,1.0,3.35,3.35,2.96,414,"Quality control technician, Laboratory technician, Laboratory assistant",062,Mantrip,108,"MINE JEEP,KERSEY,JITNEY",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,,,,,? ,NO VALUE FOUND,,"While operating a Kubota RTV, the vehicle hit a pot hole and jolted the miner who sustained a back sprain.",,M
4100253,M06982,Buzzi Unicem S P A,L13341,Alamo Concrete Products Company,,220221650012,30,MILL OPERATION/PREPARATION PLANT,2022-06-09,2022,2,2022,3,813.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",48,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,635.0,21,OTHER,38,"Absorption of radiations, caustics, toxic and noxious substances",1.0,14.58,14.58,14.58,318,"Greaser, Grease man, Oiler, Lube man, Dragline oiler",098,"Other, NEC",001,"ANIMALS,INSCTS,BRDS,REPTL",280,"POISONING,SYSTEMIC",600,BODY SYSTEMS,0.0,0.0,0.0,N,06/09/2022,? ,NO VALUE FOUND,,Employee sat on a chair in the wash plant control room and started itching,,M
4100283,M06982,Buzzi Unicem S P A,L17977,Buzzi Unicem USA,,220230800026,30,MILL OPERATION/PREPARATION PLANT,2023-03-13,2023,1,2023,2,1300.0,4,DYS AWY FRM WRK & RESTRCTD ACT,48,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1000.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,19.69,19.69,1.42,343,"Car trimmer, Car loader, Bin puller, Truck loader",092,"Walking, Running",011,STEPS,330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0.0,8.0,29.0,N,08/23/2023,? ,NO VALUE FOUND,,"EE walking down stairs, knee gave out resulting in a knee sprain.",320230860011,M
4103019,M06982,Buzzi Unicem S P A,0116045,Alamo Cement Company ,E938,220243480019,30,MILL OPERATION/PREPARATION PLANT,2024-12-09,2024,4,2025,1,1145.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",48,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,05,FALLING/SLIDING/ROLLING MATERIALS,04,Struck by falling object,1.0,6.0,6.0,6,352,"Steel worker, Iron metal worker, Iron worker",028,Handling supplies or material,057,"HAND TOOLS,POWERED,NEC",170,CRUSHING,340,FINGER(S)/THUMB,0.0,0.0,0.0,N,12/09/2024,? ,NO VALUE FOUND,,Employee was working on the conveyor gallery reaming some holes at the time of the incident. EE had left the impact gun on the top beam of the conveyor while coming down to grab some tools. EE had a hand on a lower beam at ground level and the impact gun that was left up top fell smashing EE's finger.,,M
4103461,M08888,John H  Waters,0185453,CIMBAR Resources Inc.,,220243270028,30,MILL OPERATION/PREPARATION PLANT,2024-11-18,2024,4,2025,1,1700.0,3,DAYS AWAY FROM WORK ONLY,48,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,04,Struck by falling object,1.0,0.31,0.31,.31,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",039,Machine maintenance,088,"METAL,NEC(PIPE,WIRE,NAIL)",220,"FRACTURE,CHIP",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,0.0,0.0,7.0,N,11/28/2024,? ,NO VALUE FOUND,,Operator was using a 50lb weight to calibrate the table scale when 50lb weight slipped and fell on left foot.,320243380026,M
